"ward" "shift" "year" "month" "cr" "tot" "X" "Y"
"300" 2 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.02809564 38.89783068
"301" 6 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.00589137 38.87797043
"302" 2 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.02885887 38.90373998
"303" 1 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.01946603 38.91522756
"304" 8 "EVENING" 2016 6 "THEFT/OTHER" 1 -76.97852658 38.85730331
"305" 2 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.02296499 38.89547161
"306" 3 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.06293617 38.94085891
"307" 2 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.02885668 38.89831694
"308" 6 "EVENING" 2016 6 "THEFT F/AUTO" 1 -76.99951813 38.89545585
"309" 1 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.03273285 38.92952081
"310" 4 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.01263568 38.95659461
"311" 6 "DAY" 2016 4 "THEFT F/AUTO" 1 -76.98691774 38.90020252
"312" 4 "DAY" 2016 4 "THEFT/OTHER" 1 -77.02822793 38.94080938
"313" 6 "DAY" 2016 4 "THEFT/OTHER" 1 -76.99376626 38.89162712
"314" 2 "DAY" 2016 4 "THEFT/OTHER" 1 -77.02651745 38.90084885
"315" 4 "DAY" 2016 4 "THEFT F/AUTO" 1 -77.02333412 38.96670924
"316" 5 "EVENING" 2016 4 "MOTOR VEHICLE THEFT" 1 -76.98637405 38.90996752
"317" 3 "EVENING" 2016 2 "MOTOR VEHICLE THEFT" 1 -77.06535287 38.94731652
"318" 1 "EVENING" 2016 4 "ROBBERY" 1 -77.04295555 38.91782469
"319" 8 "EVENING" 2016 4 "THEFT F/AUTO" 1 -76.99204279 38.84181951
"320" 6 "DAY" 2016 4 "THEFT F/AUTO" 1 -77.00839448 38.89720317
"321" 5 "EVENING" 2016 4 "THEFT/OTHER" 1 -77.01392291 38.93122713
"322" 2 "DAY" 2016 4 "THEFT F/AUTO" 1 -77.02963452 38.91149597
"323" 6 "EVENING" 2016 4 "THEFT/OTHER" 1 -77.01063131 38.90021178
"324" 6 "EVENING" 2016 4 "THEFT F/AUTO" 1 -77.02192099 38.91172288
"325" 3 "EVENING" 2016 4 "ROBBERY" 1 -77.08245454 38.95210712
"326" 2 "EVENING" 2016 4 "ROBBERY" 1 -77.04948179 38.90070625
"327" 1 "EVENING" 2016 4 "THEFT/OTHER" 1 -77.03648121 38.92980796
"328" 6 "EVENING" 2016 3 "THEFT/OTHER" 1 -76.98678318 38.87981655
"329" 5 "EVENING" 2016 4 "THEFT/OTHER" 1 -76.9798905 38.92344305
"330" 2 "EVENING" 2016 4 "THEFT/OTHER" 1 -77.0418306 38.90685294
"331" 2 "EVENING" 2016 4 "THEFT F/AUTO" 1 -77.03325583 38.91335972
"332" 2 "EVENING" 2016 3 "BURGLARY" 1 -77.0319636 38.91150436
"333" 5 "EVENING" 2016 4 "ROBBERY" 1 -76.99987538 38.95553232
"334" 6 "EVENING" 2016 4 "THEFT F/AUTO" 1 -77.00004839 38.89612247
"335" 7 "EVENING" 2016 4 "THEFT/OTHER" 1 -76.94860176 38.89486801
"336" 2 "EVENING" 2016 4 "THEFT F/AUTO" 1 -77.03090235 38.91038761
"337" 5 "MIDNIGHT" 2016 2 "SEX ABUSE" 1 -76.97994123 38.90707491
"338" 2 "MIDNIGHT" 2016 4 "THEFT F/AUTO" 1 -77.027569 38.90724454
"339" 1 "MIDNIGHT" 2016 4 "THEFT F/AUTO" 1 -77.02294816 38.91483056
"340" 7 "MIDNIGHT" 2016 4 "BURGLARY" 1 -76.94089857 38.89837763
"341" 5 "MIDNIGHT" 2016 4 "THEFT F/AUTO" 1 -77.01217741 38.90790476
"342" 6 "DAY" 2016 4 "THEFT F/AUTO" 1 -77.00130449 38.87378167
"343" 1 "DAY" 2016 4 "THEFT/OTHER" 1 -77.03273285 38.92952081
"344" 7 "DAY" 2016 4 "THEFT/OTHER" 1 -76.94089618 38.9012603
"345" 5 "DAY" 2016 4 "BURGLARY" 1 -76.9971074 38.93236297
"346" 3 "DAY" 2016 4 "THEFT/OTHER" 1 -77.05808284 38.93483207
"347" 5 "EVENING" 2016 5 "MOTOR VEHICLE THEFT" 1 -77.00204331 38.91867935
"348" 3 "EVENING" 2016 5 "THEFT F/AUTO" 1 -77.08095227 38.96006248
"349" 6 "EVENING" 2016 5 "THEFT F/AUTO" 1 -77.00906289 38.89561765
"350" 6 "EVENING" 2016 5 "ROBBERY" 1 -76.98464664 38.90041845
"351" 6 "MIDNIGHT" 2016 5 "THEFT F/AUTO" 1 -77.01990407 38.91477707
"352" 5 "MIDNIGHT" 2016 6 "THEFT/OTHER" 1 -77.00130528 38.91699481
"353" 5 "EVENING" 2016 6 "THEFT F/AUTO" 1 -76.99648372 38.95004623
"354" 2 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.03326597 38.91038697
"355" 6 "EVENING" 2016 6 "ROBBERY" 1 -76.97879101 38.89795825
"356" 1 "EVENING" 2016 6 "ROBBERY" 1 -77.02962596 38.91864859
"357" 8 "MIDNIGHT" 2016 6 "THEFT/OTHER" 1 -76.99240121 38.82920769
"358" 6 "MIDNIGHT" 2016 6 "ASSAULT W/DANGEROUS WEAPON" 1 -77.01344 38.87794278
"359" 7 "MIDNIGHT" 2016 6 "ROBBERY" 1 -76.92457889 38.88380168
"360" 2 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.0372766 38.90699862
"361" 4 "MIDNIGHT" 2016 6 "ROBBERY" 1 -77.01210281 38.94387498
"362" 4 "MIDNIGHT" 2016 6 "ROBBERY" 1 -77.02782462 38.94187246
"363" 7 "MIDNIGHT" 2016 6 "ROBBERY" 1 -76.97483672 38.89861508
"364" 1 "MIDNIGHT" 2016 6 "ASSAULT W/DANGEROUS WEAPON" 1 -77.02438195 38.92650506
"365" 2 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.03325583 38.91335972
"366" 4 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.02634698 38.96992454
"367" 8 "DAY" 2016 6 "MOTOR VEHICLE THEFT" 1 -77.0020868 38.82870345
"368" 7 "DAY" 2016 6 "THEFT/OTHER" 1 -76.93126971 38.87759002
"369" 5 "EVENING" 2016 6 "THEFT F/AUTO" 1 -76.99956416 38.90848193
"370" 7 "DAY" 2016 6 "THEFT F/AUTO" 1 -76.93272487 38.8987966
"371" 6 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.00276836 38.8821054
"372" 6 "DAY" 2016 6 "ASSAULT W/DANGEROUS WEAPON" 1 -76.99321216 38.90020306
"373" 7 "DAY" 2016 6 "THEFT F/AUTO" 1 -76.93750024 38.88246706
"374" 2 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.03391341 38.91409822
"375" 2 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.04620132 38.90857189
"376" 6 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.01764648 38.87787015
"377" 7 "EVENING" 2016 6 "THEFT/OTHER" 1 -76.9369664 38.89966377
"378" 2 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.04252212 38.90645632
"379" 8 "MIDNIGHT" 2016 6 "THEFT/OTHER" 1 -76.98920549 38.86615105
"380" 1 "EVENING" 2016 6 "ROBBERY" 1 -77.02272094 38.92546944
"381" 8 "MIDNIGHT" 2016 6 "THEFT/OTHER" 1 -76.9640464 38.85313786
"382" 1 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.03081439 38.9202878
"383" 5 "EVENING" 2016 6 "MOTOR VEHICLE THEFT" 1 -76.97805065 38.90632688
"384" 5 "EVENING" 2016 6 "ROBBERY" 1 -76.99304752 38.93343479
"385" 2 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.01720248 38.90052629
"386" 2 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.0455933 38.91334655
"387" 3 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.07715161 38.95573207
"388" 2 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.06477686 38.91009449
"389" 2 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.06013664 38.90389922
"390" 6 "EVENING" 2016 7 "THEFT F/AUTO" 1 -77.00204284 38.90218508
"391" 4 "EVENING" 2016 7 "THEFT F/AUTO" 1 -77.02509456 38.95245781
"392" 4 "MIDNIGHT" 2016 5 "MOTOR VEHICLE THEFT" 1 -77.01892391 38.95799905
"393" 4 "MIDNIGHT" 2016 4 "THEFT/OTHER" 1 -77.00170984 38.95780239
"394" 6 "MIDNIGHT" 2016 5 "THEFT F/AUTO" 1 -77.01756689 38.88226626
"395" 2 "MIDNIGHT" 2016 5 "THEFT F/AUTO" 1 -77.05012782 38.90134557
"396" 6 "DAY" 2016 5 "BURGLARY" 1 -77.00131625 38.88677177
"397" 6 "DAY" 2016 5 "THEFT F/AUTO" 1 -76.99436489 38.90132917
"398" 6 "DAY" 2016 5 "THEFT F/AUTO" 1 -77.01756111 38.90564298
"399" 6 "DAY" 2016 5 "THEFT/OTHER" 1 -77.00747338 38.90790516
"400" 1 "DAY" 2016 5 "BURGLARY" 1 -77.03274534 38.93161073
"401" 2 "DAY" 2016 5 "THEFT/OTHER" 1 -77.01991122 38.89906651
"402" 1 "DAY" 2016 5 "THEFT/OTHER" 1 -77.02189955 38.91701078
"403" 2 "EVENING" 2016 5 "THEFT/OTHER" 1 -77.0606796 38.90519614
"404" 4 "EVENING" 2016 5 "ROBBERY" 1 -77.02504509 38.97580721
"405" 1 "EVENING" 2016 5 "THEFT F/AUTO" 1 -77.02971149 38.93017922
"406" 5 "EVENING" 2016 5 "THEFT/OTHER" 1 -76.97518311 38.93016235
"407" 5 "EVENING" 2016 5 "THEFT/OTHER" 1 -76.98125363 38.91448899
"408" 6 "EVENING" 2016 5 "THEFT/OTHER" 1 -76.98365909 38.88347356
"409" 7 "EVENING" 2016 5 "THEFT F/AUTO" 1 -76.9708368 38.8979205
"410" 2 "EVENING" 2016 5 "THEFT F/AUTO" 1 -77.04576531 38.91186912
"411" 1 "EVENING" 2016 5 "THEFT/OTHER" 1 -77.03273285 38.92952081
"412" 2 "EVENING" 2016 5 "THEFT/OTHER" 1 -77.02091271 38.89414776
"413" 2 "EVENING" 2016 5 "THEFT F/AUTO" 1 -77.03196205 38.90804516
"414" 6 "MIDNIGHT" 2016 5 "ASSAULT W/DANGEROUS WEAPON" 1 -76.98294299 38.88980635
"415" 2 "MIDNIGHT" 2016 5 "BURGLARY" 1 -77.04776183 38.89735586
"416" 5 "MIDNIGHT" 2016 5 "SEX ABUSE" 1 -76.95660821 38.92215754
"417" 8 "DAY" 2016 5 "THEFT F/AUTO" 1 -76.98609382 38.86884424
"418" 6 "DAY" 2016 5 "THEFT/OTHER" 1 -76.98365909 38.88347356
"419" 2 "DAY" 2016 5 "THEFT F/AUTO" 1 -77.03197032 38.90077542
"420" 1 "DAY" 2016 5 "BURGLARY" 1 -77.03648121 38.92980796
"421" 1 "DAY" 2016 5 "ROBBERY" 1 -77.02317171 38.92858623
"422" 7 "DAY" 2016 5 "THEFT/OTHER" 1 -76.94697752 38.89335387
"423" 7 "DAY" 2016 5 "MOTOR VEHICLE THEFT" 1 -76.96018252 38.86116311
"424" 4 "DAY" 2016 5 "THEFT F/AUTO" 1 -77.02182051 38.96016954
"425" 1 "DAY" 2016 5 "THEFT F/AUTO" 1 -77.03540936 38.93124962
"426" 7 "DAY" 2016 5 "THEFT/OTHER" 1 -76.96054114 38.87938724
"427" 6 "DAY" 2016 5 "BURGLARY" 1 -77.01372876 38.88128486
"428" 7 "EVENING" 2016 5 "ROBBERY" 1 -76.92190261 38.89647471
"429" 2 "EVENING" 2016 5 "THEFT/OTHER" 1 -77.04665698 38.90013989
"430" 1 "EVENING" 2016 5 "THEFT/OTHER" 1 -77.04382224 38.92085117
"431" 1 "EVENING" 2016 5 "MOTOR VEHICLE THEFT" 1 -77.03362386 38.93582637
"432" 2 "EVENING" 2016 5 "THEFT/OTHER" 1 -77.01518422 38.89673405
"433" 2 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.04009166 38.91039383
"434" 2 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.02398105 38.90034493
"435" 6 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.00906303 38.89673468
"436" 5 "EVENING" 2016 7 "THEFT F/AUTO" 1 -76.99190569 38.93348877
"437" 6 "MIDNIGHT" 2016 7 "THEFT F/AUTO" 1 -77.01875247 38.87646467
"438" 6 "MIDNIGHT" 2016 7 "THEFT/OTHER" 1 -76.99731638 38.89545582
"439" 6 "MIDNIGHT" 2016 7 "THEFT F/AUTO" 1 -77.02140284 38.91409217
"440" 5 "MIDNIGHT" 2016 7 "THEFT/OTHER" 1 -76.98201774 38.90221074
"441" 7 "MIDNIGHT" 2016 7 "ASSAULT W/DANGEROUS WEAPON" 1 -76.94447157 38.86959758
"442" 7 "MIDNIGHT" 2016 7 "ASSAULT W/DANGEROUS WEAPON" 1 -76.92938304 38.88584058
"443" 8 "MIDNIGHT" 2016 7 "ROBBERY" 1 -76.9719171 38.847789
"444" 6 "DAY" 2016 7 "ASSAULT W/DANGEROUS WEAPON" 1 -76.97813855 38.88284207
"445" 5 "DAY" 2016 7 "MOTOR VEHICLE THEFT" 1 -76.99015629 38.90661679
"446" 6 "DAY" 2016 7 "BURGLARY" 1 -76.98222876 38.88813069
"447" 4 "DAY" 2016 7 "THEFT/OTHER" 1 -77.02459355 38.93815276
"448" 8 "DAY" 2016 7 "THEFT/OTHER" 1 -76.98978627 38.83365767
"449" 2 "DAY" 2016 7 "THEFT/OTHER" 1 -77.04948179 38.90070625
"450" 6 "DAY" 2016 7 "MOTOR VEHICLE THEFT" 1 -76.98366034 38.87799646
"451" 7 "DAY" 2016 7 "THEFT/OTHER" 1 -76.93239844 38.89047268
"452" 1 "EVENING" 2016 7 "THEFT F/AUTO" 1 -77.03836337 38.93403226
"453" 5 "EVENING" 2016 7 "THEFT F/AUTO" 1 -77.01086295 38.90723828
"454" 5 "EVENING" 2016 7 "MOTOR VEHICLE THEFT" 1 -76.96481461 38.9307182
"455" 6 "EVENING" 2016 7 "THEFT/OTHER" 1 -76.98678318 38.87981655
"456" 2 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.05967659 38.90521468
"457" 6 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.01063131 38.90021178
"458" 5 "EVENING" 2016 7 "THEFT/OTHER" 1 -76.98007676 38.9171913
"459" 5 "EVENING" 2016 7 "THEFT F/AUTO" 1 -76.98637405 38.90996752
"460" 6 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.01618804 38.90075164
"461" 2 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.06399993 38.90515834
"462" 7 "EVENING" 2016 7 "THEFT/OTHER" 1 -76.93426291 38.90607623
"463" 8 "DAY" 2016 7 "THEFT/OTHER" 1 -76.99340061 38.8569808
"464" 6 "MIDNIGHT" 2016 7 "THEFT F/AUTO" 1 -77.01618831 38.90192273
"465" 6 "MIDNIGHT" 2016 7 "THEFT/OTHER" 1 -77.0013165 38.90021226
"466" 2 "MIDNIGHT" 2016 7 "THEFT/OTHER" 1 -77.03326632 38.91112565
"467" 5 "MIDNIGHT" 2016 7 "MOTOR VEHICLE THEFT" 1 -76.98196664 38.92193899
"468" 4 "MIDNIGHT" 2016 7 "ASSAULT W/DANGEROUS WEAPON" 1 -77.01848302 38.94850441
"469" 1 "MIDNIGHT" 2016 7 "THEFT/OTHER" 1 -77.04186145 38.92013122
"470" 8 "MIDNIGHT" 2016 7 "ROBBERY" 1 -76.98735557 38.83653113
"471" 8 "MIDNIGHT" 2016 7 "ROBBERY" 1 -76.99893076 38.85993574
"472" 4 "MIDNIGHT" 2016 7 "ROBBERY" 1 -77.0312265 38.93973663
"473" 2 "EVENING" 2016 5 "THEFT F/AUTO" 1 -77.03749939 38.91409712
"474" 7 "EVENING" 2016 5 "MOTOR VEHICLE THEFT" 1 -76.93716616 38.90846504
"475" 4 "EVENING" 2016 5 "THEFT/OTHER" 1 -77.01531427 38.9655485
"476" 2 "EVENING" 2016 5 "THEFT F/AUTO" 1 -77.03197032 38.90077542
"477" 5 "EVENING" 2016 5 "THEFT/OTHER" 1 -76.97852356 38.90563332
"478" 8 "EVENING" 2016 5 "MOTOR VEHICLE THEFT" 1 -76.99437078 38.82662237
"479" 2 "MIDNIGHT" 2016 5 "THEFT/OTHER" 1 -77.03079299 38.90252876
"480" 6 "EVENING" 2016 5 "THEFT F/AUTO" 1 -77.02244059 38.91409197
"481" 2 "MIDNIGHT" 2016 6 "THEFT F/AUTO" 1 -77.05141951 38.90204766
"482" 1 "MIDNIGHT" 2016 6 "ROBBERY" 1 -77.03508947 38.93742941
"483" 1 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.0207275 38.93114505
"484" 6 "DAY" 2016 6 "THEFT/OTHER" 1 -77.01617705 38.90312985
"485" 2 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.037499 38.91335844
"486" 1 "DAY" 2016 6 "THEFT/OTHER" 1 -77.02417742 38.9355044
"487" 1 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.02973674 38.93543106
"488" 6 "DAY" 2016 6 "MOTOR VEHICLE THEFT" 1 -77.00057871 38.90192385
"489" 3 "DAY" 2016 6 "MOTOR VEHICLE THEFT" 1 -77.08204167 38.95423337
"490" 6 "MIDNIGHT" 2016 6 "THEFT/OTHER" 1 -77.02091517 38.90252554
"491" 8 "DAY" 2016 6 "BURGLARY" 1 -76.97507486 38.84391609
"492" 3 "DAY" 2016 6 "MOTOR VEHICLE THEFT" 1 -77.06314365 38.95371361
"493" 3 "DAY" 2015 5 "ASSAULT W/DANGEROUS WEAPON" 1 -77.07077242 38.95662792
"494" 2 "DAY" 2016 6 "THEFT/OTHER" 1 -77.04360926 38.90993522
"495" 7 "DAY" 2016 6 "BURGLARY" 1 -76.9260229 38.88060463
"496" 3 "DAY" 2016 6 "MOTOR VEHICLE THEFT" 1 -77.08962505 38.947913
"497" 6 "EVENING" 2016 6 "THEFT F/AUTO" 1 -76.99437789 38.88272688
"498" 6 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.01756524 38.87556402
"499" 6 "EVENING" 2016 6 "BURGLARY" 1 -76.98735605 38.89891438
"500" 5 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.00394562 38.91260769
"501" 4 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.02459355 38.93815276
"502" 4 "EVENING" 2016 6 "MOTOR VEHICLE THEFT" 1 -77.02660729 38.95625896
"503" 5 "EVENING" 2016 6 "BURGLARY" 1 -77.00278119 38.91557146
"504" 6 "EVENING" 2016 6 "THEFT/OTHER" 1 -76.98651465 38.89813956
"505" 7 "EVENING" 2016 6 "THEFT/OTHER" 1 -76.93847908 38.8967819
"506" 4 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.02054185 38.96728629
"507" 2 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.0365283 38.90916986
"508" 6 "MIDNIGHT" 2016 6 "THEFT F/AUTO" 1 -77.00986755 38.87928539
"509" 8 "MIDNIGHT" 2016 6 "ASSAULT W/DANGEROUS WEAPON" 1 -76.99678782 38.85765657
"510" 1 "MIDNIGHT" 2016 6 "THEFT/OTHER" 1 -77.02031941 38.91559675
"511" 7 "DAY" 2016 6 "THEFT/OTHER" 1 -76.96529466 38.86854263
"512" 1 "MIDNIGHT" 2016 6 "THEFT F/AUTO" 1 -77.02756209 38.9191896
"513" 7 "DAY" 2016 7 "MOTOR VEHICLE THEFT" 1 -76.96272653 38.86563213
"514" 4 "DAY" 2016 7 "THEFT/OTHER" 1 -77.03156831 38.95622169
"515" 6 "DAY" 2016 7 "MOTOR VEHICLE THEFT" 1 -76.99898778 38.9013293
"516" 1 "DAY" 2016 7 "BURGLARY" 1 -77.03966146 38.92466318
"517" 2 "DAY" 2016 7 "ROBBERY" 1 -77.02598918 38.90644316
"518" 5 "DAY" 2016 7 "THEFT/OTHER" 1 -76.98073753 38.90420138
"519" 2 "DAY" 2016 7 "THEFT F/AUTO" 1 -77.02629946 38.90369554
"520" 1 "DAY" 2016 7 "THEFT F/AUTO" 1 -77.02599211 38.91446058
"521" 1 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.02011199 38.91607423
"522" 6 "EVENING" 2016 7 "BURGLARY" 1 -76.97987574 38.8940398
"523" 6 "EVENING" 2016 8 "THEFT F/AUTO" 1 -76.99731681 38.88427642
"524" 8 "EVENING" 2016 8 "MOTOR VEHICLE THEFT" 1 -76.98155946 38.84653875
"525" 7 "EVENING" 2016 8 "BURGLARY" 1 -76.96727621 38.86948008
"526" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.04169179 38.90606926
"527" 6 "MIDNIGHT" 2016 8 "ROBBERY" 1 -77.01119545 38.89545531
"528" 1 "MIDNIGHT" 2016 8 "ASSAULT W/DANGEROUS WEAPON" 1 -77.03238533 38.92615179
"529" 8 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.99458714 38.85900775
"530" 6 "MIDNIGHT" 2016 8 "THEFT/OTHER" 1 -77.00839448 38.89720317
"531" 8 "MIDNIGHT" 2016 8 "ROBBERY" 1 -76.98920549 38.86615105
"532" 5 "MIDNIGHT" 2016 8 "THEFT F/AUTO" 1 -76.96731117 38.91893604
"533" 5 "MIDNIGHT" 2016 8 "THEFT F/AUTO" 1 -76.97093113 38.92103594
"534" 2 "MIDNIGHT" 2016 8 "THEFT F/AUTO" 1 -77.03079299 38.90252876
"535" 8 "MIDNIGHT" 2016 8 "ROBBERY" 1 -76.97136259 38.8516625
"536" 8 "DAY" 2016 8 "ASSAULT W/DANGEROUS WEAPON" 1 -76.99847018 38.84634201
"537" 5 "DAY" 2016 8 "ASSAULT W/DANGEROUS WEAPON" 1 -76.97994123 38.90707491
"538" 1 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.03649055 38.92552
"539" 6 "DAY" 2016 8 "MOTOR VEHICLE THEFT" 1 -76.99731664 38.88868152
"540" 6 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.02191981 38.90791235
"541" 6 "DAY" 2016 8 "THEFT/OTHER" 1 -77.00839448 38.89720317
"542" 1 "EVENING" 2016 7 "ROBBERY" 1 -77.04382224 38.92085117
"543" 4 "EVENING" 2016 8 "ASSAULT W/DANGEROUS WEAPON" 1 -77.02712626 38.95570934
"544" 8 "EVENING" 2016 8 "MOTOR VEHICLE THEFT" 1 -76.98444002 38.84345828
"545" 7 "EVENING" 2016 8 "BURGLARY" 1 -76.94091142 38.89678315
"546" 5 "EVENING" 2016 8 "THEFT F/AUTO" 1 -76.99755795 38.91039168
"547" 7 "DAY" 2016 8 "ROBBERY" 1 -76.95034331 38.89354453
"548" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.02092518 38.89734573
"549" 2 "MIDNIGHT" 2016 8 "ROBBERY" 1 -77.02499739 38.90565064
"550" 7 "MIDNIGHT" 2016 8 "THEFT/OTHER" 1 -76.94860176 38.89486801
"551" 7 "MIDNIGHT" 2016 8 "ASSAULT W/DANGEROUS WEAPON" 1 -76.93826903 38.89972752
"552" 2 "MIDNIGHT" 2016 8 "THEFT/OTHER" 1 -77.02705723 38.8954347
"553" 5 "MIDNIGHT" 2016 6 "THEFT/OTHER" 1 -76.97840763 38.94584643
"554" 8 "DAY" 2016 6 "THEFT F/AUTO" 1 -76.98835356 38.86153866
"555" 6 "DAY" 2016 6 "THEFT/OTHER" 1 -77.01764648 38.87787015
"556" 8 "DAY" 2016 6 "THEFT F/AUTO" 1 -76.98587653 38.86052945
"557" 7 "DAY" 2016 6 "THEFT/OTHER" 1 -76.9476552 38.89666025
"558" 5 "DAY" 2016 6 "THEFT/OTHER" 1 -76.97840763 38.94584643
"559" 6 "DAY" 2016 6 "THEFT/OTHER" 1 -77.01893241 38.90312043
"560" 4 "DAY" 2016 6 "THEFT/OTHER" 1 -77.02660605 38.95293491
"561" 1 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.03080113 38.9162881
"562" 1 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.02189955 38.91701078
"563" 8 "DAY" 2016 6 "THEFT/OTHER" 1 -76.9640464 38.85313786
"564" 6 "DAY" 2016 5 "THEFT F/AUTO" 1 -77.01893463 38.91149819
"565" 4 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.0381591 38.94028408
"566" 2 "DAY" 2016 6 "THEFT/OTHER" 1 -77.04030725 38.90424105
"567" 2 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.03325513 38.91187335
"568" 6 "EVENING" 2016 6 "THEFT F/AUTO" 1 -76.98429357 38.88082518
"569" 3 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.0820368 38.96002569
"570" 3 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.07769428 38.94553434
"571" 3 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.05205996 38.92657708
"572" 3 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.05205996 38.92657708
"573" 2 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.03967256 38.90315126
"574" 6 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.01617705 38.90312985
"575" 3 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.08207553 38.95358475
"576" 8 "EVENING" 2016 6 "BURGLARY" 1 -76.99523342 38.84296376
"577" 7 "EVENING" 2016 6 "THEFT F/AUTO" 1 -76.93390782 38.89113115
"578" 7 "MIDNIGHT" 2016 6 "ASSAULT W/DANGEROUS WEAPON" 1 -76.91367867 38.89086572
"579" 5 "EVENING" 2016 6 "THEFT/OTHER" 1 -76.95655948 38.92642747
"580" 5 "MIDNIGHT" 2016 6 "HOMICIDE" 1 -76.98261745 38.90128297
"581" 8 "MIDNIGHT" 2016 6 "MOTOR VEHICLE THEFT" 1 -76.9761134 38.87293244
"582" 7 "MIDNIGHT" 2016 6 "MOTOR VEHICLE THEFT" 1 -76.93271011 38.90221977
"583" 7 "MIDNIGHT" 2016 6 "ASSAULT W/DANGEROUS WEAPON" 1 -76.93263066 38.87648278
"584" 5 "MIDNIGHT" 2016 6 "THEFT/OTHER" 1 -77.01086295 38.90723828
"585" 7 "MIDNIGHT" 2016 6 "ROBBERY" 1 -76.9594868 38.86891912
"586" 8 "MIDNIGHT" 2016 6 "THEFT/OTHER" 1 -76.9640464 38.85313786
"587" 7 "DAY" 2016 6 "MOTOR VEHICLE THEFT" 1 -76.97000566 38.87320129
"588" 4 "MIDNIGHT" 2016 6 "THEFT F/AUTO" 1 -77.01958142 38.95753052
"589" 7 "DAY" 2016 6 "THEFT/OTHER" 1 -76.94697752 38.89335387
"590" 1 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.04278208 38.91698698
"591" 5 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.00134032 38.94074973
"592" 2 "DAY" 2016 6 "BURGLARY" 1 -77.04168147 38.90814119
"593" 6 "MIDNIGHT" 2016 8 "THEFT F/AUTO" 1 -77.01756064 38.90373321
"594" 2 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.03653881 38.90717902
"595" 5 "MIDNIGHT" 2016 8 "ROBBERY" 1 -77.01285929 38.91700311
"596" 6 "MIDNIGHT" 2016 8 "THEFT/OTHER" 1 -77.01617789 38.90684129
"597" 1 "MIDNIGHT" 2016 8 "ROBBERY" 1 -77.02883083 38.91992797
"598" 5 "MIDNIGHT" 2016 8 "THEFT F/AUTO" 1 -76.97512793 38.92304576
